user_id,lon,lat,arrival_time,departure_time,venue_name
1635.0,139.7333264350891,35.756094425218826,2012-05-13 06:47:51+00:00,2012-05-13 18:06:40+00:00,Shrine
1635.0,139.7334498167038,35.755926823250725,2012-05-14 04:21:15+00:00,2012-05-14 18:18:44+00:00,Other Great Outdoors
1635.0,139.7333264350891,35.756094425218826,2012-05-15 05:10:12+00:00,2012-05-15 17:46:02+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2012-05-16 04:34:39+00:00,2012-05-16 18:02:27+00:00,Shrine
1635.0,139.753634,35.724399,2012-05-17 21:26:40+00:00,2012-05-18 21:24:41+00:00,Subway
1635.0,139.7333264350891,35.756094425218826,2012-05-19 05:05:34+00:00,2012-05-19 17:57:40+00:00,Shrine
1635.0,139.74964800582987,35.72344031333179,2012-05-19 18:29:14+00:00,2012-05-19 19:56:06+00:00,University
1635.0,139.7333264350891,35.756094425218826,2012-05-20 06:08:41+00:00,2012-05-21 19:31:41+00:00,Shrine
1635.0,139.73337578773499,35.75602738443159,2012-05-22 09:37:59+00:00,2012-05-24 18:51:00+00:00,Shrine
1635.0,139.73342514038086,35.75596034364435,2012-05-25 18:53:01+00:00,2012-05-26 17:51:42+00:00,Shrine
1635.0,139.7334498167038,35.755926823250725,2012-05-28 03:58:07+00:00,2012-05-28 19:18:14+00:00,Other Great Outdoors
1635.0,139.750433991692,35.723898123631535,2012-05-28 20:13:49+00:00,2012-05-28 21:28:19+00:00,University
1635.0,139.7333264350891,35.756094425218826,2012-05-29 05:28:32+00:00,2012-05-29 18:00:45+00:00,Shrine
1635.0,139.74964800582987,35.72344031333179,2012-05-29 18:42:31+00:00,2012-05-29 19:47:11+00:00,University
1635.0,139.7334086894989,35.755982690573425,2012-05-30 05:11:27+00:00,2012-06-01 04:57:49+00:00,Shrine
1635.0,139.7059514582125,35.66815810225796,2012-06-01 17:55:48+00:00,2012-06-01 18:56:21+00:00,Gift Shop
1635.0,139.73300182113587,35.75564788216715,2012-06-05 19:47:49+00:00,2012-06-06 17:49:06+00:00,Convenience Store
1635.0,139.7334498167038,35.755926823250725,2012-06-07 05:48:41+00:00,2012-06-07 17:40:09+00:00,Other Great Outdoors
1635.0,139.74964800582987,35.72344031333179,2012-06-07 18:23:37+00:00,2012-06-07 19:42:35+00:00,University
1635.0,139.7333264350891,35.756094425218826,2012-06-08 05:05:54+00:00,2012-06-08 09:17:55+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2012-06-09 04:55:48+00:00,2012-06-09 17:54:26+00:00,Shrine
1635.0,139.7492491531083,35.72338604946733,2012-06-09 18:34:57+00:00,2012-06-09 19:56:06+00:00,University
1635.0,139.7333264350891,35.756094425218826,2012-06-10 05:00:59+00:00,2012-06-10 18:31:40+00:00,Shrine
1635.0,139.73797657039552,35.752646806402865,2012-06-10 18:32:33+00:00,2012-06-10 19:04:55+00:00,Home (private)
1635.0,139.7334498167038,35.755926823250725,2012-06-11 04:05:30+00:00,2012-06-11 09:55:05+00:00,Other Great Outdoors
1635.0,139.75046930558085,35.72419086963592,2012-06-11 19:54:08+00:00,2012-06-11 21:37:19+00:00,College Academic Building
1635.0,139.73713517189026,35.754493215072344,2012-06-13 14:02:58+00:00,2012-06-13 19:29:49+00:00,Café
1635.0,139.7333264350891,35.756094425218826,2012-06-14 04:40:15+00:00,2012-06-14 17:25:24+00:00,Shrine
1635.0,139.74992201228346,35.723613293480575,2012-06-14 18:42:52+00:00,2012-06-14 19:43:58+00:00,University
1635.0,139.7504368674907,35.72412322929365,2012-06-15 20:01:30+00:00,2012-06-15 21:34:43+00:00,College Academic Building
1635.0,139.7333264350891,35.756094425218826,2012-06-18 06:21:07+00:00,2012-06-18 19:26:52+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2012-06-19 05:04:06+00:00,2012-06-21 19:20:18+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2012-06-27 05:17:52+00:00,2012-06-27 19:23:08+00:00,Shrine
1635.0,139.75036949618595,35.724219419849874,2012-06-27 20:05:27+00:00,2012-06-27 21:30:25+00:00,College Academic Building
1635.0,139.73404631293369,35.75511463783957,2012-06-28 00:02:48+00:00,2012-07-01 06:08:03+00:00,Convenience Store
1635.0,139.7504950897882,35.723980849754575,2012-07-02 18:24:34+00:00,2012-07-02 20:06:35+00:00,College Academic Building
1635.0,139.7333264350891,35.756094425218826,2012-07-03 03:53:12+00:00,2012-07-03 12:41:47+00:00,Shrine
1635.0,139.73684683442116,35.75412453715528,2012-07-03 13:27:47+00:00,2012-07-03 18:27:33+00:00,Convenience Store
1635.0,139.73342514038086,35.75596034364435,2012-07-04 06:12:40+00:00,2012-07-05 18:32:18+00:00,Other Great Outdoors
1635.0,139.74931236348476,35.7234270527727,2012-07-05 19:16:30+00:00,2012-07-05 19:45:11+00:00,College Academic Building
1635.0,139.7334086894989,35.755982690573425,2012-07-06 03:30:40+00:00,2012-07-06 19:47:04+00:00,Shrine
1635.0,139.7334909439087,35.755870955928025,2012-07-07 03:13:38+00:00,2012-07-07 09:37:33+00:00,Other Great Outdoors
1635.0,139.77907082684064,35.62482261762323,2012-07-07 21:04:19+00:00,2012-07-07 22:02:21+00:00,Mall
1635.0,139.7333264350891,35.756094425218826,2012-07-08 05:36:04+00:00,2012-07-08 19:25:18+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2012-07-09 04:16:14+00:00,2012-07-09 19:22:12+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2012-07-12 05:29:02+00:00,2012-07-12 18:01:49+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2012-07-13 05:48:29+00:00,2012-07-13 19:46:46+00:00,Shrine
1635.0,139.7505537627946,35.723674592619304,2012-07-13 20:16:41+00:00,2012-07-13 20:31:42+00:00,University
1635.0,139.7334498167038,35.755926823250725,2012-07-13 22:41:47+00:00,2012-07-14 17:43:28+00:00,Other Great Outdoors
1635.0,139.7493290003757,35.723463884493654,2012-07-14 18:33:35+00:00,2012-07-14 20:10:07+00:00,College Academic Building
1635.0,139.7333264350891,35.756094425218826,2012-07-16 04:44:36+00:00,2012-07-16 19:26:15+00:00,Shrine
1635.0,139.74824802361988,35.72291753550693,2012-07-17 19:48:43+00:00,2012-07-17 20:58:12+00:00,College Academic Building
1635.0,139.7334498167038,35.755926823250725,2012-07-18 04:06:54+00:00,2012-07-24 19:28:51+00:00,Other Great Outdoors
1635.0,139.7333264350891,35.756094425218826,2012-07-28 09:01:38+00:00,2012-07-28 17:43:05+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2012-07-29 05:19:30+00:00,2012-07-29 15:58:00+00:00,Shrine
1635.0,139.71107223142792,35.73055267237494,2012-07-29 19:55:45+00:00,2012-07-29 20:22:01+00:00,Department Store
1635.0,139.7334498167038,35.755926823250725,2012-07-30 05:04:42+00:00,2012-07-30 18:54:22+00:00,Other Great Outdoors
1635.0,139.71206028114986,35.730237696045776,2012-08-05 17:02:33+00:00,2012-08-05 19:13:05+00:00,Department Store
1635.0,139.7334086894989,35.755982690573425,2012-08-06 05:51:31+00:00,2012-08-09 18:29:01+00:00,Shrine
1635.0,139.7334498167038,35.755926823250725,2012-08-10 06:08:14+00:00,2012-08-10 18:54:15+00:00,Other Great Outdoors
1635.0,139.7334498167038,35.755926823250725,2012-08-11 04:55:37+00:00,2012-08-11 19:12:29+00:00,Other Great Outdoors
1635.0,139.7333264350891,35.756094425218826,2012-08-12 05:53:57+00:00,2012-08-12 18:33:29+00:00,Shrine
1635.0,139.7334610332142,35.75591158670817,2012-08-13 05:25:20+00:00,2012-08-20 04:15:51+00:00,Other Great Outdoors
1635.0,139.73404631293369,35.75511463783957,2012-09-05 19:38:16+00:00,2012-09-06 04:56:53+00:00,Convenience Store
1635.0,139.7345194275489,35.75447005439652,2012-09-06 04:58:25+00:00,2012-09-09 23:20:45+00:00,Convenience Store
1635.0,139.7333264350891,35.756094425218826,2012-09-15 04:04:05+00:00,2012-09-15 18:46:02+00:00,Shrine
1635.0,139.75048178177883,35.724269196460966,2012-10-08 18:26:01+00:00,2012-10-08 21:28:37+00:00,University
1635.0,139.7333264350891,35.756094425218826,2012-10-09 05:04:27+00:00,2012-10-12 17:39:37+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2012-10-13 05:45:37+00:00,2012-10-13 17:47:52+00:00,Shrine
1635.0,139.74947372045463,35.72340312197481,2012-10-13 18:16:02+00:00,2012-10-13 19:55:13+00:00,College Academic Building
1635.0,139.749400111289,35.723256287335445,2012-10-16 18:57:17+00:00,2012-10-16 19:52:51+00:00,College Academic Building
1635.0,139.7334498167038,35.755926823250725,2012-10-17 04:39:24+00:00,2012-10-17 18:48:17+00:00,Other Great Outdoors
1635.0,139.753634,35.724399,2012-10-17 21:14:37+00:00,2012-10-19 21:25:57+00:00,Subway
1635.0,139.7333264350891,35.756094425218826,2012-10-20 04:35:18+00:00,2012-10-22 19:06:12+00:00,Shrine
1635.0,139.7502671919047,35.724031348993805,2012-10-22 19:42:31+00:00,2012-10-22 21:28:54+00:00,University
1635.0,139.7333264350891,35.756094425218826,2012-10-23 05:06:19+00:00,2012-10-23 19:25:21+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2012-10-24 05:18:36+00:00,2012-10-24 18:02:07+00:00,Shrine
1635.0,139.7505291910969,35.72407837024707,2012-10-24 18:33:21+00:00,2012-10-24 19:40:16+00:00,College Academic Building
1635.0,139.7333264350891,35.756094425218826,2012-10-25 06:08:42+00:00,2012-10-25 17:31:09+00:00,Shrine
1635.0,139.7495785198629,35.72367256648063,2012-10-25 18:06:21+00:00,2012-10-25 21:27:26+00:00,University
1635.0,139.7330149247698,35.7568958304132,2012-10-26 04:42:50+00:00,2012-10-26 17:38:02+00:00,Garden
1635.0,139.75040692504578,35.723975912431584,2012-10-26 18:05:17+00:00,2012-10-26 19:48:35+00:00,University
1635.0,139.73308297462418,35.75575951793007,2012-10-27 05:18:21+00:00,2012-10-27 17:31:31+00:00,Convenience Store
1635.0,139.75018235495747,35.723585138589485,2012-10-27 18:02:40+00:00,2012-10-27 21:18:23+00:00,College Academic Building
1635.0,139.7334498167038,35.755926823250725,2012-10-28 08:10:51+00:00,2012-10-28 21:03:13+00:00,Other Great Outdoors
1635.0,139.7333264350891,35.756094425218826,2012-10-29 05:33:33+00:00,2012-10-29 18:56:29+00:00,Shrine
1635.0,139.7502671919047,35.724031348993805,2012-10-29 20:03:23+00:00,2012-10-29 21:33:24+00:00,University
1635.0,139.753634,35.724399,2012-10-29 21:33:35+00:00,2012-10-30 21:20:59+00:00,Subway
1635.0,139.7333264350891,35.756094425218826,2012-10-31 05:26:53+00:00,2012-10-31 18:01:59+00:00,Shrine
1635.0,139.74992784688723,35.723702178654705,2012-10-31 18:34:48+00:00,2012-10-31 19:53:18+00:00,College Academic Building
1635.0,139.7333264350891,35.756094425218826,2012-11-01 05:56:07+00:00,2012-11-01 19:47:26+00:00,Shrine
1635.0,139.73710135513124,35.7523640914122,2012-11-01 19:47:33+00:00,2012-11-05 20:56:08+00:00,Home (private)
1635.0,139.7333264350891,35.756094425218826,2012-11-06 06:07:19+00:00,2012-11-06 19:44:13+00:00,Shrine
1635.0,139.7495286138503,35.723430707288216,2012-11-08 18:44:31+00:00,2012-11-08 19:48:19+00:00,University
1635.0,139.73351150751114,35.755843022266674,2012-11-10 02:46:37+00:00,2012-11-11 09:53:38+00:00,Other Great Outdoors
1635.0,139.54922165413038,35.71674306842875,2012-11-11 11:44:09+00:00,2012-11-11 13:40:20+00:00,University
1635.0,139.54912052795703,35.716907446517574,2012-11-11 14:09:29+00:00,2012-11-11 14:28:43+00:00,College & University
1635.0,139.76131456090548,35.73760344664275,2012-11-11 16:12:03+00:00,2012-11-11 16:27:21+00:00,Coffee Shop
1635.0,139.7334086894989,35.755982690573425,2012-11-12 05:30:10+00:00,2012-11-12 19:01:51+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2012-11-16 05:40:20+00:00,2012-11-16 17:44:55+00:00,Shrine
1635.0,139.75037698215988,35.72409952838968,2012-11-16 18:18:18+00:00,2012-11-16 21:27:23+00:00,University
1635.0,139.7333264350891,35.756094425218826,2012-11-17 04:43:03+00:00,2012-11-17 17:58:17+00:00,Shrine
1635.0,139.74947372045463,35.72340312197481,2012-11-17 18:24:07+00:00,2012-11-17 19:54:56+00:00,College Academic Building
1635.0,139.73684683442116,35.75412453715528,2012-11-17 21:54:40+00:00,2012-11-17 23:40:01+00:00,Subway
1635.0,139.73338812589645,35.756010624234776,2012-11-18 06:48:34+00:00,2012-11-20 22:29:01+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2012-11-21 05:46:29+00:00,2012-11-21 19:21:52+00:00,Shrine
1635.0,139.75004262228651,35.72355399909058,2012-11-22 18:14:10+00:00,2012-11-22 20:33:04+00:00,University
1635.0,139.7498667133857,35.72363202712468,2012-11-24 18:13:09+00:00,2012-11-24 21:48:14+00:00,College Academic Building
1635.0,139.7333264350891,35.756094425218826,2012-11-26 03:42:46+00:00,2012-11-26 18:25:03+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2012-12-01 04:48:50+00:00,2012-12-01 19:17:03+00:00,Shrine
1635.0,139.7334498167038,35.755926823250725,2012-12-03 03:46:55+00:00,2012-12-03 19:09:48+00:00,Other Great Outdoors
1635.0,139.7366912662983,35.755058335662,2012-12-04 21:22:59+00:00,2012-12-04 21:39:20+00:00,Scenic Lookout
1635.0,139.7333264350891,35.756094425218826,2012-12-05 03:39:29+00:00,2012-12-05 18:05:52+00:00,Shrine
1635.0,139.7505291910969,35.72407837024707,2012-12-05 18:47:13+00:00,2012-12-05 19:51:25+00:00,College Academic Building
1635.0,139.7495286138503,35.723430707288216,2012-12-06 18:21:26+00:00,2012-12-06 19:36:53+00:00,University
1635.0,139.75040692504578,35.723975912431584,2012-12-07 18:04:00+00:00,2012-12-07 19:45:45+00:00,University
1635.0,139.7333264350891,35.756094425218826,2012-12-08 04:58:50+00:00,2012-12-08 18:07:10+00:00,Shrine
1635.0,139.74970327819292,35.723533805628456,2012-12-08 18:33:36+00:00,2012-12-08 19:38:57+00:00,College Academic Building
1635.0,139.7334909439087,35.755870955928025,2012-12-09 04:24:25+00:00,2012-12-09 14:00:12+00:00,Other Great Outdoors
1635.0,139.7333264350891,35.756094425218826,2012-12-13 03:19:30+00:00,2012-12-13 17:45:02+00:00,Shrine
1635.0,139.74940219156994,35.72350066491153,2012-12-13 18:20:32+00:00,2012-12-13 19:44:52+00:00,University
1635.0,139.7333264350891,35.756094425218826,2012-12-15 05:10:52+00:00,2012-12-15 15:44:30+00:00,Shrine
1635.0,139.73297461476054,35.755602347764004,2012-12-16 04:48:50+00:00,2012-12-16 19:33:42+00:00,Convenience Store
1635.0,139.7502671919047,35.724031348993805,2012-12-17 20:10:08+00:00,2012-12-17 20:28:18+00:00,University
1635.0,139.7334498167038,35.755926823250725,2012-12-18 04:23:59+00:00,2012-12-18 19:19:05+00:00,Other Great Outdoors
1635.0,139.7334498167038,35.755926823250725,2012-12-19 04:44:10+00:00,2012-12-19 18:22:57+00:00,Other Great Outdoors
1635.0,139.7334498167038,35.755926823250725,2012-12-22 03:44:12+00:00,2012-12-22 17:42:37+00:00,Other Great Outdoors
1635.0,139.74932900037572,35.723463884493654,2012-12-22 18:14:35+00:00,2012-12-22 20:10:20+00:00,College Academic Building
1635.0,139.76935517336784,35.68154258360239,2012-12-28 17:02:24+00:00,2012-12-28 17:30:34+00:00,Train Station
1635.0,139.73384294059093,35.755385614114175,2012-12-31 04:12:37+00:00,2012-12-31 14:52:43+00:00,Other Great Outdoors
1635.0,139.73342514038086,35.75596034364435,2013-01-01 03:37:43+00:00,2013-01-02 12:00:00+00:00,Shrine
1635.0,139.7726368890671,35.69846435765716,2013-01-02 17:07:47+00:00,2013-01-02 18:58:26+00:00,Coffee Shop
1635.0,139.7333264350891,35.756094425218826,2013-01-04 05:13:17+00:00,2013-01-04 19:49:16+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2013-01-05 04:01:50+00:00,2013-01-05 17:45:24+00:00,Shrine
1635.0,139.73347449302673,35.7558933028571,2013-01-06 06:22:20+00:00,2013-01-07 17:54:21+00:00,Shrine
1635.0,139.75078940462075,35.723835726564225,2013-01-07 18:15:59+00:00,2013-01-07 21:10:13+00:00,College Academic Building
1635.0,139.75054274310497,35.72373933055013,2013-01-09 18:35:43+00:00,2013-01-09 19:26:02+00:00,College Academic Building
1635.0,139.7495286138503,35.723430707288216,2013-01-10 18:19:25+00:00,2013-01-10 19:45:19+00:00,University
1635.0,139.75094974310497,35.72400383055013,2013-01-11 19:56:49+00:00,2013-01-11 21:20:12+00:00,College Academic Building
1635.0,139.7334498167038,35.755926823250725,2013-01-12 00:02:44+00:00,2013-01-12 17:45:16+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2013-01-12 21:54:54+00:00,2013-01-15 18:28:30+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2013-01-16 06:04:44+00:00,2013-01-16 17:57:32+00:00,Shrine
1635.0,139.75115300532383,35.72402290523465,2013-01-16 18:22:56+00:00,2013-01-16 19:34:08+00:00,College Academic Building
1635.0,139.74973072502303,35.72353542751409,2013-01-17 18:19:58+00:00,2013-01-17 21:00:40+00:00,University
1635.0,139.7333264350891,35.756094425218826,2013-01-17 21:42:18+00:00,2013-01-18 12:17:03+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2013-01-18 12:52:20+00:00,2013-01-18 19:30:00+00:00,Shrine
1635.0,139.75094340592952,35.72384854352538,2013-01-21 19:39:16+00:00,2013-01-21 20:42:51+00:00,University
1635.0,139.75039943932762,35.723697797808796,2013-01-22 19:33:26+00:00,2013-01-22 21:40:20+00:00,College Academic Building
1635.0,139.7333264350891,35.756094425218826,2013-01-27 05:21:26+00:00,2013-01-27 13:56:24+00:00,Shrine
1635.0,139.72820579809934,35.76528665011849,2013-01-27 15:04:10+00:00,2013-01-27 18:41:45+00:00,Temple
1635.0,139.71024885342757,35.730070138820494,2013-01-30 14:21:26+00:00,2013-01-30 15:09:30+00:00,Clothing Store
1635.0,139.7286969423294,35.764865818435,2013-02-01 13:39:48+00:00,2013-02-01 18:02:05+00:00,Medical Center
1635.0,139.7333264350891,35.756094425218826,2013-02-02 04:45:07+00:00,2013-02-02 12:55:42+00:00,Shrine
1635.0,139.77110263362528,35.72798842482659,2013-02-03 08:08:19+00:00,2013-02-03 11:05:56+00:00,Train Station
1635.0,139.7333264350891,35.756094425218826,2013-02-04 01:40:06+00:00,2013-02-04 07:52:41+00:00,Shrine
1635.0,139.73410119334184,35.75503120856185,2013-02-05 23:08:30+00:00,2013-02-06 05:28:34+00:00,Convenience Store
1635.0,139.7334498167038,35.755926823250725,2013-02-07 04:10:10+00:00,2013-02-07 17:25:15+00:00,Other Great Outdoors
1635.0,139.7333264350891,35.756094425218826,2013-02-08 05:02:09+00:00,2013-02-08 19:34:12+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2013-02-11 04:37:45+00:00,2013-02-11 18:49:30+00:00,Shrine
1635.0,139.7333264350891,35.756094425218826,2013-02-12 04:17:01+00:00,2013-02-12 17:28:22+00:00,Shrine
1635.0,139.73357319831848,35.755759221282624,2013-02-13 03:45:09+00:00,2013-02-13 10:31:26+00:00,Other Great Outdoors
1635.0,139.7333264350891,35.756094425218826,2013-02-14 05:23:39+00:00,2013-02-14 17:20:33+00:00,Shrine
