user_id,lon,lat,arrival_time,departure_time,venue_name
886.0,139.77517718033218,35.70812375221716,2012-07-28 20:21:08+00:00,2012-07-28 22:39:20+00:00,Seafood Restaurant
886.0,139.77256136028404,35.69869253776913,2012-07-29 16:08:57+00:00,2012-07-29 18:18:58+00:00,Train Station
886.0,139.7475689649582,35.645731813210055,2012-07-30 09:15:47+00:00,2012-07-30 18:16:49+00:00,Train Station
886.0,139.72785506397486,35.61997771408571,2012-07-30 18:25:40+00:00,2012-08-06 09:17:06+00:00,Food & Drink Shop
886.0,139.72860597074032,35.61973623783095,2012-08-09 19:43:38+00:00,2012-08-10 09:29:31+00:00,Miscellaneous Shop
886.0,139.7575406015398,35.66711577241634,2012-08-18 18:26:19+00:00,2012-08-18 23:30:34+00:00,Train Station
886.0,139.7475689649582,35.645731813210055,2012-08-20 09:15:53+00:00,2012-08-20 18:17:12+00:00,Train Station
886.0,139.72855277359486,35.619699172885795,2012-08-20 18:24:12+00:00,2012-09-06 09:14:52+00:00,Train Station
886.0,139.74793642759323,35.64539178491954,2012-09-13 20:55:04+00:00,2012-09-13 21:07:23+00:00,Ramen /  Noodle House
886.0,139.73871231079102,35.6282272323851,2012-09-15 20:24:53+00:00,2012-09-15 20:41:46+00:00,Train Station
886.0,139.72855277359486,35.619699172885795,2012-12-29 09:16:42+00:00,2012-12-30 05:38:29+00:00,Train Station
886.0,139.72855277359486,35.619699172885795,2012-12-31 14:52:57+00:00,2012-12-31 23:13:41+00:00,Train Station
886.0,139.7285826680319,35.613662816961764,2013-01-02 16:22:11+00:00,2013-01-03 11:00:42+00:00,Convenience Store
886.0,139.77183507143414,35.699181348840185,2013-01-04 20:40:39+00:00,2013-01-07 21:21:57+00:00,Bookstore
886.0,139.77381998686428,35.69880580615286,2013-01-26 21:04:46+00:00,2013-01-27 05:47:53+00:00,Electronics Store
